disambiguation_id,alumni_id,candidate_id,name_score,affiliation_score,timeline_score,field_score,cross_validation_bonus,final_score,confidence_level,decision_label,review_flag,evaluated_at
DIS-00004286,ALM-2021-02-036,CAND-ALM-2021-02-036-02,0.86,0.75,0.84,0.39,0.08,0.83,Tinggi,Kemungkinan kuat,No,2026-06-26
DIS-00004287,ALM-2021-02-037,CAND-ALM-2021-02-037-01,0.94,0.96,0.89,0.47,0.03,0.9,Tinggi,Kemungkinan kuat,No,2025-06-13
DIS-00004288,ALM-2021-02-037,CAND-ALM-2021-02-037-02,0.98,0.62,0.83,0.51,0.0,0.77,Sedang,Perlu verifikasi,Yes,2026-06-25
DIS-00004289,ALM-2021-02-038,CAND-ALM-2021-02-038-01,0.87,0.99,0.88,0.79,0.03,0.93,Tinggi,Kemungkinan kuat,No,2026-12-05
DIS-00004290,ALM-2021-02-038,CAND-ALM-2021-02-038-02,0.72,0.43,1.0,0.36,0.03,0.67,Sedang,Perlu verifikasi,Yes,2026-04-06
DIS-00004291,ALM-2021-02-038,CAND-ALM-2021-02-038-03,0.8,0.97,0.81,0.81,0.03,0.88,Tinggi,Kemungkinan kuat,No,2026-08-17
DIS-00004292,ALM-2021-02-039,CAND-ALM-2021-02-039-01,0.79,0.46,0.87,0.59,0.03,0.71,Sedang,Perlu verifikasi,Yes,2026-05-13
DIS-00004293,ALM-2021-02-039,CAND-ALM-2021-02-039-02,0.96,0.7,0.83,0.76,0.0,0.83,Tinggi,Kemungkinan kuat,No,2026-09-20
DIS-00004294,ALM-2021-02-039,CAND-ALM-2021-02-039-03,0.81,0.66,0.99,0.75,0.03,0.82,Tinggi,Kemungkinan kuat,No,2025-05-06
DIS-00004295,ALM-2021-02-040,CAND-ALM-2021-02-040-01,0.74,0.8,0.96,0.67,0.08,0.87,Tinggi,Kemungkinan kuat,No,2025-09-02
DIS-00004296,ALM-2021-02-040,CAND-ALM-2021-02-040-02,0.76,0.8,0.81,0.48,0.05,0.79,Sedang,Perlu verifikasi,Yes,2026-12-03
DIS-00004297,ALM-2021-02-040,CAND-ALM-2021-02-040-03,0.79,0.68,0.89,0.75,0.05,0.82,Tinggi,Kemungkinan kuat,No,2026-07-19
DIS-00004298,ALM-2021-02-041,CAND-ALM-2021-02-041-01,0.8,0.21,0.88,0.8,0.0,0.64,Sedang,Perlu verifikasi,Yes,2026-05-18
DIS-00004299,ALM-2021-02-041,CAND-ALM-2021-02-041-02,0.79,0.7,0.88,0.75,0.08,0.85,Tinggi,Kemungkinan kuat,No,2026-12-13
DIS-00004300,ALM-2021-02-042,CAND-ALM-2021-02-042-01,0.72,0.34,0.81,0.91,0.03,0.68,Sedang,Perlu verifikasi,Yes,2025-02-21
DIS-00004301,ALM-2021-02-042,CAND-ALM-2021-02-042-02,0.89,0.69,0.84,0.7,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-03-14
DIS-00004302,ALM-2021-02-042,CAND-ALM-2021-02-042-03,0.85,0.4,0.82,0.82,0.03,0.73,Sedang,Perlu verifikasi,Yes,2026-12-21
DIS-00004303,ALM-2021-02-043,CAND-ALM-2021-02-043-01,0.9,0.51,0.81,0.43,0.03,0.72,Sedang,Perlu verifikasi,Yes,2026-10-28
DIS-00004304,ALM-2021-02-043,CAND-ALM-2021-02-043-02,0.9,0.82,0.8,0.72,0.03,0.86,Tinggi,Kemungkinan kuat,No,2026-02-23
DIS-00004305,ALM-2021-02-043,CAND-ALM-2021-02-043-03,0.73,0.7,0.82,0.65,0.03,0.76,Sedang,Perlu verifikasi,Yes,2026-08-08
DIS-00004306,ALM-2021-02-044,CAND-ALM-2021-02-044-01,0.81,0.3,0.94,0.58,0.08,0.73,Sedang,Perlu verifikasi,Yes,2026-08-24
DIS-00004307,ALM-2021-02-044,CAND-ALM-2021-02-044-02,0.94,0.99,0.81,0.55,0.0,0.87,Tinggi,Kemungkinan kuat,No,2026-11-13
DIS-00004308,ALM-2021-02-045,CAND-ALM-2021-02-045-01,0.76,0.39,0.87,0.96,0.05,0.75,Sedang,Perlu verifikasi,Yes,2026-09-26
DIS-00004309,ALM-2021-02-045,CAND-ALM-2021-02-045-02,0.94,0.63,0.86,0.5,0.05,0.82,Tinggi,Kemungkinan kuat,No,2026-03-14
DIS-00004310,ALM-2021-02-045,CAND-ALM-2021-02-045-03,0.8,0.6,0.94,0.68,0.0,0.75,Sedang,Perlu verifikasi,Yes,2026-12-10
DIS-00004311,ALM-2021-02-046,CAND-ALM-2021-02-046-01,0.81,0.97,0.96,0.51,0.08,0.92,Tinggi,Kemungkinan kuat,No,2026-05-11
DIS-00004312,ALM-2021-02-046,CAND-ALM-2021-02-046-02,0.89,0.77,0.81,0.5,0.05,0.83,Tinggi,Kemungkinan kuat,No,2026-07-08
DIS-00004313,ALM-2021-02-046,CAND-ALM-2021-02-046-03,0.92,0.96,0.9,0.61,0.05,0.93,Tinggi,Kemungkinan kuat,No,2025-08-15
DIS-00004314,ALM-2021-02-047,CAND-ALM-2021-02-047-01,0.97,0.83,0.83,0.63,0.08,0.93,Tinggi,Kemungkinan kuat,No,2026-08-26
DIS-00004315,ALM-2021-02-047,CAND-ALM-2021-02-047-02,0.72,0.77,0.97,0.71,0.0,0.78,Sedang,Perlu verifikasi,Yes,2026-07-13
DIS-00004316,ALM-2021-02-047,CAND-ALM-2021-02-047-03,0.92,0.56,0.93,0.7,0.03,0.81,Tinggi,Kemungkinan kuat,No,2026-03-09
DIS-00004317,ALM-2021-02-048,CAND-ALM-2021-02-048-01,0.95,0.78,0.83,0.39,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-05-14
DIS-00004318,ALM-2021-02-048,CAND-ALM-2021-02-048-02,0.89,0.92,0.85,0.88,0.05,0.94,Tinggi,Kemungkinan kuat,No,2025-08-13
DIS-00004319,ALM-2021-02-048,CAND-ALM-2021-02-048-03,0.75,0.72,0.87,0.65,0.03,0.78,Sedang,Perlu verifikasi,Yes,2026-08-23
DIS-00004320,ALM-2021-02-049,CAND-ALM-2021-02-049-01,0.78,0.9,0.86,0.58,0.05,0.85,Tinggi,Kemungkinan kuat,No,2026-01-01
DIS-00004321,ALM-2021-02-049,CAND-ALM-2021-02-049-02,0.88,0.64,0.8,0.52,0.05,0.79,Sedang,Perlu verifikasi,Yes,2026-11-23
DIS-00004322,ALM-2021-02-050,CAND-ALM-2021-02-050-01,0.84,0.69,0.86,0.38,0.05,0.78,Sedang,Perlu verifikasi,Yes,2026-09-08
DIS-00004323,ALM-2021-02-050,CAND-ALM-2021-02-050-02,0.98,0.78,0.87,0.66,0.08,0.93,Tinggi,Kemungkinan kuat,No,2025-01-01
DIS-00004324,ALM-2021-02-050,CAND-ALM-2021-02-050-03,0.9,0.31,0.87,0.66,0.03,0.71,Sedang,Perlu verifikasi,Yes,2026-10-12
DIS-00004325,ALM-2021-02-050,CAND-ALM-2021-02-050-04,0.89,0.94,0.87,0.77,0.08,0.96,Tinggi,Kemungkinan kuat,No,2025-09-11
DIS-00004326,ALM-2021-02-051,CAND-ALM-2021-02-051-01,0.74,0.72,0.9,0.68,0.08,0.84,Tinggi,Kemungkinan kuat,No,2026-09-09
DIS-00004327,ALM-2021-02-051,CAND-ALM-2021-02-051-02,0.97,0.87,0.8,0.81,0.0,0.88,Tinggi,Kemungkinan kuat,No,2026-02-03
DIS-00004328,ALM-2021-02-051,CAND-ALM-2021-02-051-03,0.78,0.68,0.97,0.81,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-10-03
DIS-00004329,ALM-2021-02-052,CAND-ALM-2021-02-052-01,0.88,0.74,0.89,0.67,0.05,0.86,Tinggi,Kemungkinan kuat,No,2026-06-22
DIS-00004330,ALM-2021-02-052,CAND-ALM-2021-02-052-02,0.92,0.84,0.96,0.68,0.0,0.87,Tinggi,Kemungkinan kuat,No,2026-09-04
DIS-00004331,ALM-2021-02-052,CAND-ALM-2021-02-052-03,0.72,0.26,0.94,0.88,0.05,0.7,Sedang,Perlu verifikasi,Yes,2026-08-28
DIS-00004332,ALM-2021-02-053,CAND-ALM-2021-02-053-01,0.93,0.76,0.8,0.55,0.08,0.88,Tinggi,Kemungkinan kuat,No,2026-04-06
DIS-00004333,ALM-2021-02-053,CAND-ALM-2021-02-053-02,0.83,0.82,0.88,0.59,0.05,0.85,Tinggi,Kemungkinan kuat,No,2026-03-26
DIS-00004334,ALM-2021-02-053,CAND-ALM-2021-02-053-03,0.7,0.81,0.97,0.63,0.05,0.83,Tinggi,Kemungkinan kuat,No,2026-12-04
DIS-00004335,ALM-2021-02-054,CAND-ALM-2021-02-054-01,0.78,0.5,0.83,0.45,0.0,0.66,Sedang,Perlu verifikasi,Yes,2026-01-01
DIS-00004336,ALM-2021-02-054,CAND-ALM-2021-02-054-02,0.88,0.92,0.8,0.45,0.05,0.86,Tinggi,Kemungkinan kuat,No,2026-12-19
DIS-00004337,ALM-2021-02-055,CAND-ALM-2021-02-055-01,0.79,0.36,0.82,0.53,0.05,0.68,Sedang,Perlu verifikasi,Yes,2025-07-17
DIS-00004338,ALM-2021-02-055,CAND-ALM-2021-02-055-02,0.82,0.31,0.84,0.75,0.03,0.69,Sedang,Perlu verifikasi,Yes,2026-04-22
DIS-00004339,ALM-2021-02-056,CAND-ALM-2021-02-056-01,0.87,0.89,0.9,0.8,0.03,0.9,Tinggi,Kemungkinan kuat,No,2025-12-05
DIS-00004340,ALM-2021-02-056,CAND-ALM-2021-02-056-02,0.81,0.73,0.95,0.49,0.03,0.8,Tinggi,Kemungkinan kuat,No,2026-11-14
DIS-00004341,ALM-2021-02-056,CAND-ALM-2021-02-056-03,0.74,0.3,0.82,0.63,0.03,0.64,Sedang,Perlu verifikasi,Yes,2026-08-22
DIS-00004342,ALM-2021-02-057,CAND-ALM-2021-02-057-01,0.92,0.65,0.93,0.65,0.0,0.8,Tinggi,Kemungkinan kuat,No,2026-05-11
DIS-00004343,ALM-2021-02-057,CAND-ALM-2021-02-057-02,0.85,0.49,0.98,0.88,0.03,0.8,Tinggi,Kemungkinan kuat,No,2025-02-06
DIS-00004344,ALM-2021-02-057,CAND-ALM-2021-02-057-03,0.81,0.28,0.81,0.92,0.08,0.75,Sedang,Perlu verifikasi,Yes,2025-08-08
DIS-00004345,ALM-2021-02-058,CAND-ALM-2021-02-058-01,1.0,0.7,0.98,0.53,0.08,0.92,Tinggi,Kemungkinan kuat,No,2026-10-16
DIS-00004346,ALM-2021-02-058,CAND-ALM-2021-02-058-02,0.98,0.45,0.99,0.61,0.08,0.85,Tinggi,Kemungkinan kuat,No,2025-02-28
DIS-00004347,ALM-2021-02-058,CAND-ALM-2021-02-058-03,0.86,0.64,0.92,0.35,0.03,0.76,Sedang,Perlu verifikasi,Yes,2026-07-23
DIS-00004348,ALM-2021-02-058,CAND-ALM-2021-02-058-04,0.99,0.8,0.83,0.71,0.05,0.91,Tinggi,Kemungkinan kuat,No,2026-06-28
DIS-00004349,ALM-2021-02-059,CAND-ALM-2021-02-059-01,0.8,0.86,0.88,0.65,0.08,0.89,Tinggi,Kemungkinan kuat,No,2026-02-12
DIS-00004350,ALM-2021-02-059,CAND-ALM-2021-02-059-02,0.8,0.64,0.9,0.81,0.08,0.85,Tinggi,Kemungkinan kuat,No,2026-10-27
DIS-00004351,ALM-2021-02-060,CAND-ALM-2021-02-060-01,0.87,0.61,0.91,0.36,0.05,0.77,Sedang,Perlu verifikasi,Yes,2025-12-06
DIS-00004352,ALM-2021-02-060,CAND-ALM-2021-02-060-02,0.75,0.55,0.82,0.71,0.03,0.73,Sedang,Perlu verifikasi,Yes,2026-02-24
DIS-00004353,ALM-2021-02-060,CAND-ALM-2021-02-060-03,0.91,0.49,0.99,0.55,0.08,0.83,Tinggi,Kemungkinan kuat,No,2026-10-23
DIS-00004354,ALM-2021-02-060,CAND-ALM-2021-02-060-04,0.87,0.38,0.88,0.81,0.08,0.8,Tinggi,Kemungkinan kuat,No,2025-07-11
DIS-00004355,ALM-2021-02-061,CAND-ALM-2021-02-061-01,0.83,0.55,0.85,0.44,0.05,0.74,Sedang,Perlu verifikasi,Yes,2026-02-22
DIS-00004356,ALM-2021-02-061,CAND-ALM-2021-02-061-02,0.8,0.27,0.91,0.64,0.03,0.67,Sedang,Perlu verifikasi,Yes,2026-04-13
DIS-00004357,ALM-2021-02-062,CAND-ALM-2021-02-062-01,0.71,0.84,0.85,0.71,0.03,0.81,Tinggi,Kemungkinan kuat,No,2026-03-08
DIS-00004358,ALM-2021-02-062,CAND-ALM-2021-02-062-02,0.99,0.67,0.95,0.78,0.08,0.93,Tinggi,Kemungkinan kuat,No,2026-05-11
DIS-00004359,ALM-2021-02-062,CAND-ALM-2021-02-062-03,0.74,0.98,0.91,0.42,0.05,0.85,Tinggi,Kemungkinan kuat,No,2026-04-16
DIS-00004360,ALM-2021-02-063,CAND-ALM-2021-02-063-01,0.85,0.73,0.91,0.52,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-10-12
DIS-00004361,ALM-2021-02-063,CAND-ALM-2021-02-063-02,0.97,0.63,0.98,0.43,0.03,0.82,Tinggi,Kemungkinan kuat,No,2025-12-19
DIS-00004362,ALM-2021-02-063,CAND-ALM-2021-02-063-03,0.92,0.72,0.95,0.7,0.05,0.88,Tinggi,Kemungkinan kuat,No,2026-07-25
DIS-00004363,ALM-2021-02-064,CAND-ALM-2021-02-064-01,0.84,0.23,0.84,0.81,0.0,0.65,Sedang,Perlu verifikasi,Yes,2026-11-16
DIS-00004364,ALM-2021-02-064,CAND-ALM-2021-02-064-02,0.94,0.75,0.84,0.71,0.03,0.86,Tinggi,Kemungkinan kuat,No,2026-05-20
DIS-00004365,ALM-2021-02-064,CAND-ALM-2021-02-064-03,0.88,0.66,0.93,0.46,0.0,0.76,Sedang,Perlu verifikasi,Yes,2026-07-10
DIS-00004366,ALM-2021-02-065,CAND-ALM-2021-02-065-01,0.92,0.48,0.99,0.62,0.03,0.79,Sedang,Perlu verifikasi,Yes,2026-09-07
DIS-00004367,ALM-2021-02-065,CAND-ALM-2021-02-065-02,0.89,0.76,0.92,0.46,0.05,0.84,Tinggi,Kemungkinan kuat,No,2026-03-13
DIS-00004368,ALM-2021-02-065,CAND-ALM-2021-02-065-03,0.86,0.58,0.86,0.63,0.03,0.77,Sedang,Perlu verifikasi,Yes,2026-02-01
DIS-00004369,ALM-2021-02-066,CAND-ALM-2021-02-066-01,0.84,0.21,0.99,0.65,0.0,0.65,Sedang,Perlu verifikasi,Yes,2026-05-26
DIS-00004370,ALM-2021-02-066,CAND-ALM-2021-02-066-02,0.92,0.36,1.0,0.74,0.0,0.74,Sedang,Perlu verifikasi,Yes,2025-06-09
DIS-00004371,ALM-2021-02-066,CAND-ALM-2021-02-066-03,0.87,0.35,0.81,0.69,0.0,0.68,Sedang,Perlu verifikasi,Yes,2026-09-18
DIS-00004372,ALM-2021-02-067,CAND-ALM-2021-02-067-01,0.8,0.77,0.92,0.76,0.0,0.81,Tinggi,Kemungkinan kuat,No,2026-11-18
DIS-00004373,ALM-2021-02-067,CAND-ALM-2021-02-067-02,0.78,0.22,0.95,0.4,0.03,0.62,Sedang,Perlu verifikasi,Yes,2026-06-23
DIS-00004374,ALM-2021-02-068,CAND-ALM-2021-02-068-01,0.85,0.54,0.84,0.66,0.03,0.76,Sedang,Perlu verifikasi,Yes,2025-11-22
DIS-00004375,ALM-2021-02-068,CAND-ALM-2021-02-068-02,0.95,0.66,0.81,0.63,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-06-22
DIS-00004376,ALM-2021-02-069,CAND-ALM-2021-02-069-01,0.93,0.87,0.82,0.85,0.0,0.88,Tinggi,Kemungkinan kuat,No,2025-07-24
DIS-00004377,ALM-2021-02-069,CAND-ALM-2021-02-069-02,0.7,0.59,0.93,0.46,0.03,0.71,Sedang,Perlu verifikasi,Yes,2026-12-28
DIS-00004378,ALM-2021-02-070,CAND-ALM-2021-02-070-01,0.94,0.54,0.97,0.76,0.0,0.8,Tinggi,Kemungkinan kuat,No,2026-06-03
DIS-00004379,ALM-2021-02-070,CAND-ALM-2021-02-070-02,0.9,0.4,0.83,0.7,0.05,0.76,Sedang,Perlu verifikasi,Yes,2026-06-04
DIS-00004380,ALM-2021-02-070,CAND-ALM-2021-02-070-03,0.71,0.69,0.88,0.38,0.08,0.77,Sedang,Perlu verifikasi,Yes,2026-07-04
DIS-00004381,ALM-2021-02-070,CAND-ALM-2021-02-070-04,0.9,0.62,0.95,0.4,0.08,0.83,Tinggi,Kemungkinan kuat,No,2026-01-11
DIS-00004382,ALM-2021-02-071,CAND-ALM-2021-02-071-01,0.92,0.82,0.83,0.73,0.0,0.84,Tinggi,Kemungkinan kuat,No,2026-12-20
DIS-00004383,ALM-2021-02-071,CAND-ALM-2021-02-071-02,0.82,0.97,0.84,0.5,0.08,0.9,Tinggi,Kemungkinan kuat,No,2026-08-09
DIS-00004384,ALM-2021-02-072,CAND-ALM-2021-02-072-01,0.77,0.73,0.83,0.79,0.08,0.85,Tinggi,Kemungkinan kuat,No,2026-03-11
DIS-00004385,ALM-2021-02-072,CAND-ALM-2021-02-072-02,0.95,0.82,0.9,0.56,0.03,0.87,Tinggi,Kemungkinan kuat,No,2025-04-09
DIS-00004386,ALM-2021-02-072,CAND-ALM-2021-02-072-03,0.94,0.23,0.88,0.63,0.05,0.72,Sedang,Perlu verifikasi,Yes,2025-03-25
DIS-00004387,ALM-2021-02-073,CAND-ALM-2021-02-073-01,0.95,0.96,0.91,0.82,0.05,0.98,Tinggi,Kemungkinan kuat,No,2026-01-10
DIS-00004388,ALM-2021-02-073,CAND-ALM-2021-02-073-02,0.83,0.26,1.0,0.6,0.03,0.69,Sedang,Perlu verifikasi,Yes,2026-01-17
DIS-00004389,ALM-2021-02-074,CAND-ALM-2021-02-074-01,0.71,0.42,0.91,0.57,0.08,0.72,Sedang,Perlu verifikasi,Yes,2025-04-08
DIS-00004390,ALM-2021-02-074,CAND-ALM-2021-02-074-02,0.98,0.78,0.9,0.43,0.08,0.9,Tinggi,Kemungkinan kuat,No,2025-12-03
DIS-00004391,ALM-2021-02-074,CAND-ALM-2021-02-074-03,0.83,0.74,0.92,0.61,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-01-09
DIS-00004392,ALM-2021-02-074,CAND-ALM-2021-02-074-04,0.93,0.63,0.98,0.74,0.08,0.9,Tinggi,Kemungkinan kuat,No,2025-09-09
DIS-00004393,ALM-2021-02-075,CAND-ALM-2021-02-075-01,0.83,0.76,0.82,0.54,0.0,0.76,Sedang,Perlu verifikasi,Yes,2026-09-17
DIS-00004394,ALM-2021-02-075,CAND-ALM-2021-02-075-02,0.86,0.98,0.89,0.66,0.05,0.92,Tinggi,Kemungkinan kuat,No,2026-07-06
DIS-00004395,ALM-2021-02-075,CAND-ALM-2021-02-075-03,0.93,0.87,0.92,0.6,0.05,0.91,Tinggi,Kemungkinan kuat,No,2026-10-14
DIS-00004396,ALM-2021-02-076,CAND-ALM-2021-02-076-01,0.77,0.53,0.91,0.41,0.05,0.72,Sedang,Perlu verifikasi,Yes,2025-12-28
DIS-00004397,ALM-2021-02-076,CAND-ALM-2021-02-076-02,0.97,0.94,0.84,0.78,0.08,0.99,Tinggi,Kemungkinan kuat,No,2026-09-03
DIS-00004398,ALM-2021-02-077,CAND-ALM-2021-02-077-01,0.99,0.87,0.93,0.37,0.03,0.88,Tinggi,Kemungkinan kuat,No,2026-06-24
DIS-00004399,ALM-2021-02-077,CAND-ALM-2021-02-077-02,0.92,0.62,0.91,0.7,0.08,0.88,Tinggi,Kemungkinan kuat,No,2026-04-11
DIS-00004400,ALM-2021-02-077,CAND-ALM-2021-02-077-03,0.98,0.91,0.86,0.75,0.0,0.9,Tinggi,Kemungkinan kuat,No,2026-07-05
DIS-00004401,ALM-2021-02-077,CAND-ALM-2021-02-077-04,0.94,0.83,0.95,0.47,0.0,0.84,Tinggi,Kemungkinan kuat,No,2026-09-24
DIS-00004402,ALM-2021-02-078,CAND-ALM-2021-02-078-01,0.7,0.67,0.98,0.47,0.0,0.71,Sedang,Perlu verifikasi,Yes,2026-09-04
DIS-00004403,ALM-2021-02-078,CAND-ALM-2021-02-078-02,0.97,0.92,0.95,0.49,0.0,0.88,Tinggi,Kemungkinan kuat,No,2026-02-05
DIS-00004404,ALM-2021-02-078,CAND-ALM-2021-02-078-03,0.91,0.75,0.87,0.67,0.05,0.87,Tinggi,Kemungkinan kuat,No,2026-12-07
DIS-00004405,ALM-2021-02-078,CAND-ALM-2021-02-078-04,0.92,0.74,0.8,0.36,0.08,0.84,Tinggi,Kemungkinan kuat,No,2026-11-03
DIS-00004406,ALM-2021-02-079,CAND-ALM-2021-02-079-01,0.72,0.92,0.97,0.38,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-12-20
DIS-00004407,ALM-2021-02-079,CAND-ALM-2021-02-079-02,0.72,0.39,0.96,0.4,0.0,0.62,Sedang,Perlu verifikasi,Yes,2026-01-17
DIS-00004408,ALM-2021-02-079,CAND-ALM-2021-02-079-03,0.99,0.99,0.88,0.98,0.03,0.99,Tinggi,Kemungkinan kuat,No,2026-06-10
DIS-00004409,ALM-2021-02-080,CAND-ALM-2021-02-080-01,0.76,0.95,0.94,0.73,0.03,0.88,Tinggi,Kemungkinan kuat,No,2026-01-19
DIS-00004410,ALM-2021-02-080,CAND-ALM-2021-02-080-02,0.71,0.8,0.8,0.5,0.03,0.75,Sedang,Perlu verifikasi,Yes,2026-06-04
DIS-00004411,ALM-2021-02-080,CAND-ALM-2021-02-080-03,0.93,0.9,0.99,0.75,0.05,0.96,Tinggi,Kemungkinan kuat,No,2026-02-11
DIS-00004412,ALM-2021-02-081,CAND-ALM-2021-02-081-01,0.85,0.95,0.81,0.67,0.03,0.88,Tinggi,Kemungkinan kuat,No,2026-12-04
DIS-00004413,ALM-2021-02-081,CAND-ALM-2021-02-081-02,0.97,0.57,0.94,0.62,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-06-15
DIS-00004414,ALM-2021-02-081,CAND-ALM-2021-02-081-03,0.81,0.69,0.88,0.82,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-02-16
DIS-00004415,ALM-2021-02-082,CAND-ALM-2021-02-082-01,0.79,0.99,0.88,0.71,0.08,0.94,Tinggi,Kemungkinan kuat,No,2025-07-14
DIS-00004416,ALM-2021-02-082,CAND-ALM-2021-02-082-02,0.84,0.72,0.88,0.71,0.05,0.84,Tinggi,Kemungkinan kuat,No,2026-08-12
DIS-00004417,ALM-2021-02-082,CAND-ALM-2021-02-082-03,0.97,0.46,0.84,0.77,0.08,0.84,Tinggi,Kemungkinan kuat,No,2025-02-22
DIS-00004418,ALM-2021-02-083,CAND-ALM-2021-02-083-01,0.89,0.3,0.88,0.38,0.05,0.68,Sedang,Perlu verifikasi,Yes,2026-03-24
DIS-00004419,ALM-2021-02-083,CAND-ALM-2021-02-083-02,0.77,0.94,0.89,0.6,0.0,0.82,Tinggi,Kemungkinan kuat,No,2025-07-15
DIS-00004420,ALM-2021-02-084,CAND-ALM-2021-02-084-01,0.74,0.67,0.92,0.36,0.05,0.75,Sedang,Perlu verifikasi,Yes,2025-02-25
DIS-00004421,ALM-2021-02-084,CAND-ALM-2021-02-084-02,0.97,0.74,0.87,0.82,0.05,0.91,Tinggi,Kemungkinan kuat,No,2026-07-19
DIS-00004422,ALM-2021-02-084,CAND-ALM-2021-02-084-03,0.92,0.69,0.92,0.49,0.08,0.87,Tinggi,Kemungkinan kuat,No,2026-11-10
DIS-00004423,ALM-2021-02-085,CAND-ALM-2021-02-085-01,0.86,0.7,0.85,0.74,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-05-20
DIS-00004424,ALM-2021-02-085,CAND-ALM-2021-02-085-02,0.83,0.29,0.86,0.43,0.0,0.61,Sedang,Perlu verifikasi,Yes,2026-01-03
DIS-00004425,ALM-2021-02-085,CAND-ALM-2021-02-085-03,0.99,0.79,0.98,0.47,0.03,0.88,Tinggi,Kemungkinan kuat,No,2026-09-09
DIS-00004426,ALM-2021-02-086,CAND-ALM-2021-02-086-01,0.78,0.75,0.94,0.4,0.03,0.78,Sedang,Perlu verifikasi,Yes,2025-03-10
DIS-00004427,ALM-2021-02-086,CAND-ALM-2021-02-086-02,0.76,0.74,0.89,0.6,0.03,0.79,Sedang,Perlu verifikasi,Yes,2025-02-22
DIS-00004428,ALM-2021-02-087,CAND-ALM-2021-02-087-01,0.84,0.67,0.83,0.81,0.05,0.83,Tinggi,Kemungkinan kuat,No,2026-11-08
DIS-00004429,ALM-2021-02-087,CAND-ALM-2021-02-087-02,0.85,0.84,0.97,0.69,0.0,0.85,Tinggi,Kemungkinan kuat,No,2026-09-24
DIS-00004430,ALM-2021-02-088,CAND-ALM-2021-02-088-01,0.91,0.27,0.86,0.74,0.0,0.68,Sedang,Perlu verifikasi,Yes,2026-08-11
DIS-00004431,ALM-2021-02-088,CAND-ALM-2021-02-088-02,0.86,0.73,0.94,0.57,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-05-15
DIS-00004432,ALM-2021-02-088,CAND-ALM-2021-02-088-03,0.86,0.82,1.0,0.9,0.03,0.91,Tinggi,Kemungkinan kuat,No,2026-05-06
DIS-00004433,ALM-2021-02-089,CAND-ALM-2021-02-089-01,0.94,0.39,0.88,0.46,0.03,0.72,Sedang,Perlu verifikasi,Yes,2026-04-21
DIS-00004434,ALM-2021-02-089,CAND-ALM-2021-02-089-02,0.85,0.78,0.83,0.54,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-10-14
DIS-00004435,ALM-2021-02-089,CAND-ALM-2021-02-089-03,0.82,0.97,0.85,0.81,0.03,0.9,Tinggi,Kemungkinan kuat,No,2026-12-22
DIS-00004436,ALM-2021-02-090,CAND-ALM-2021-02-090-01,0.75,0.36,0.86,0.46,0.08,0.69,Sedang,Perlu verifikasi,Yes,2026-06-24
DIS-00004437,ALM-2021-02-090,CAND-ALM-2021-02-090-02,0.95,0.87,0.86,0.84,0.03,0.92,Tinggi,Kemungkinan kuat,No,2025-12-07
DIS-00004438,ALM-2021-02-091,CAND-ALM-2021-02-091-01,0.74,0.26,0.96,0.79,0.03,0.68,Sedang,Perlu verifikasi,Yes,2026-02-25
DIS-00004439,ALM-2021-02-091,CAND-ALM-2021-02-091-02,0.92,0.54,0.85,0.4,0.05,0.76,Sedang,Perlu verifikasi,Yes,2026-06-17
DIS-00004440,ALM-2021-02-091,CAND-ALM-2021-02-091-03,0.72,0.93,0.93,0.96,0.03,0.89,Tinggi,Kemungkinan kuat,No,2026-11-21
DIS-00004441,ALM-2021-02-091,CAND-ALM-2021-02-091-04,0.81,0.78,0.98,0.79,0.0,0.83,Tinggi,Kemungkinan kuat,No,2026-12-07
DIS-00004442,ALM-2021-02-092,CAND-ALM-2021-02-092-01,0.88,0.86,0.96,0.81,0.05,0.93,Tinggi,Kemungkinan kuat,No,2025-12-13
DIS-00004443,ALM-2021-02-092,CAND-ALM-2021-02-092-02,0.88,0.6,0.98,0.65,0.08,0.86,Tinggi,Kemungkinan kuat,No,2026-12-15
DIS-00004444,ALM-2021-02-092,CAND-ALM-2021-02-092-03,0.7,0.63,0.9,0.61,0.0,0.71,Sedang,Perlu verifikasi,Yes,2025-03-06
DIS-00004445,ALM-2021-02-093,CAND-ALM-2021-02-093-01,0.83,0.74,0.92,0.62,0.03,0.82,Tinggi,Kemungkinan kuat,No,2026-03-14
DIS-00004446,ALM-2021-02-093,CAND-ALM-2021-02-093-02,0.99,0.22,0.93,0.36,0.03,0.68,Sedang,Perlu verifikasi,Yes,2026-05-06
